artist,song_name,song_info
iann dior,Sick and Tired ft. Machine Gun Kelly and Travis Barker,"[70.0, 0.748, 0.492, 11.0, -8.584, 1.0, 0.0498, 0.151, 0.0, 0.146, 0.483, 145.097, 144000.0]"
iann dior,fake love don't last feat. iann dior,"[69.0, 0.659, 0.733, 8.0, -4.878, 1.0, 0.0577, 0.0226, 0.0, 0.205, 0.763, 146.053, 143205.0]"
iann dior,gone girl,"[68.0, 0.677, 0.714, 11.0, -5.637, 1.0, 0.0287, 0.162, 0.0, 0.0717, 0.355, 94.956, 136568.0]"
iann dior,Live Fast Die Numb,"[68.0, 0.648, 0.692, 1.0, -4.287, 1.0, 0.0456, 0.00309, 5.2e-06, 0.0929, 0.83, 169.98, 134499.0]"
iann dior,let you,"[64.0, 0.598, 0.838, 7.0, -5.513, 0.0, 0.0881, 0.262, 0.0, 0.122, 0.704, 170.191, 151733.0]"
Tyla Yaweh,Tommy Lee feat. Post Malone,"[69.0, 0.457, 0.621, 10.0, -5.923, 1.0, 0.138, 0.218, 0.0, 0.0944, 0.634, 85.359, 224638.0]"
Tyla Yaweh,High Right Now feat. Wiz Khalifa - Remix,"[67.0, 0.737, 0.548, 4.0, -7.003, 0.0, 0.0498, 0.0127, 9.76e-06, 0.176, 0.156, 160.058, 175759.0]"
Tyla Yaweh,Stuntin' On You feat. DaBaby,"[66.0, 0.796, 0.683, 10.0, -5.165, 0.0, 0.277, 0.0111, 2.58e-06, 0.126, 0.737, 173.852, 141123.0]"
Tyla Yaweh,High Right Now,"[62.0, 0.703, 0.557, 4.0, -6.798, 0.0, 0.0438, 0.0116, 9.85e-05, 0.12, 0.127, 159.985, 163168.0]"
Tyla Yaweh,All the Smoke feat. Gunna  Wiz Khalifa,"[61.0, 0.712, 0.822, 6.0, -3.728, 0.0, 0.131, 0.0321, 0.0, 0.239, 0.469, 91.011, 211237.0]"
Tyla Yaweh,They Ain't You,"[57.0, 0.445, 0.606, 4.0, -6.279, 1.0, 0.0778, 0.82, 0.0, 0.117, 0.375, 86.712, 167996.0]"
Tyla Yaweh,Tommy Lee feat. SAINt JHN  Post Malone - Remix,"[56.0, 0.504, 0.597, 10.0, -6.237, 1.0, 0.1, 0.206, 0.0, 0.0949, 0.557, 117.974, 230489.0]"
Tyla Yaweh,I Think I Luv Her feat. YG,"[55.0, 0.902, 0.608, 11.0, -6.238, 1.0, 0.27, 0.000456, 0.0, 0.0621, 0.836, 84.001, 160742.0]"
Tyla Yaweh,Got It Like That,"[54.0, 0.803, 0.519, 5.0, -8.21, 1.0, 0.0359, 0.085, 7.76e-05, 0.306, 0.644, 97.966, 178775.0]"
Tyla Yaweh,DENY feat. Tyla Yaweh,"[54.0, 0.736, 0.697, 8.0, -5.393, 1.0, 0.0558, 0.356, 0.0, 0.176, 0.387, 75.006, 191777.0]"
Yungeen Ace,Opps,"[63.0, 0.902, 0.475, 5.0, -9.267, 1.0, 0.388, 0.128, 0.0, 0.109, 0.584, 129.978, 222614.0]"
Yungeen Ace,Who I Smoke,"[59.0, 0.815, 0.737, 11.0, -6.968, 1.0, 0.188, 0.1, 0.0, 0.123, 0.293, 99.95, 134187.0]"
Yungeen Ace,Hardaway,"[59.0, 0.844, 0.56, 1.0, -6.501, 1.0, 0.253, 0.0261, 0.0, 0.205, 0.415, 135.025, 141344.0]"
Yungeen Ace,Pain,"[55.0, 0.626, 0.42, 2.0, -8.421, 1.0, 0.096, 0.128, 2.85e-06, 0.106, 0.11, 87.939, 187499.0]"
Yungeen Ace,Step Harder,"[55.0, 0.82, 0.65, 5.0, -5.799, 0.0, 0.426, 0.0182, 0.0, 0.115, 0.363, 155.026, 176627.0]"
Yungeen Ace,Where They At,"[52.0, 0.871, 0.652, 6.0, -6.305, 0.0, 0.254, 0.14, 0.0, 0.112, 0.459, 145.989, 174252.0]"
Yungeen Ace,It Go,"[50.0, 0.864, 0.761, 7.0, -6.516, 1.0, 0.362, 0.0956, 0.0, 0.149, 0.514, 142.014, 197884.0]"
Yungeen Ace,Caterpillars to Butterflies,"[48.0, 0.547, 0.49, 4.0, -7.212, 1.0, 0.284, 0.176, 0.0, 0.123, 0.438, 78.047, 196431.0]"
Yungeen Ace,Walk Away,"[47.0, 0.565, 0.485, 10.0, -8.289, 1.0, 0.355, 0.19, 0.0, 0.119, 0.192, 122.25, 178723.0]"
Yungeen Ace,Life of Sin,"[46.0, 0.577, 0.55, 1.0, -8.43, 0.0, 0.519, 0.331, 0.0, 0.131, 0.366, 107.04, 169674.0]"
NoCap,Very Special,"[61.0, 0.866, 0.649, 1.0, -7.11, 1.0, 0.258, 0.0419, 0.0, 0.098, 0.195, 155.042, 137799.0]"
NoCap,Ghetto Angels,"[58.0, 0.68, 0.669, 2.0, -5.621, 0.0, 0.191, 0.107, 0.0, 0.112, 0.429, 152.174, 235263.0]"
NoCap,Vaccine,"[53.0, 0.801, 0.441, 1.0, -8.029, 1.0, 0.24, 0.0745, 0.0, 0.57, 0.233, 77.02, 126257.0]"
NoCap,I'll Be Here,"[55.0, 0.69, 0.613, 11.0, -7.866, 0.0, 0.107, 0.25, 0.0, 0.0908, 0.217, 171.952, 237209.0]"
NoCap,Unwanted Lifestyle,"[54.0, 0.53, 0.427, 2.0, -7.288, 1.0, 0.0397, 0.879, 0.0, 0.113, 0.579, 137.102, 170435.0]"
NoCap,Vaccine - Falling Star,"[52.0, 0.594, 0.287, 5.0, -10.563, 1.0, 0.0937, 0.924, 0.0, 0.105, 0.411, 157.673, 143511.0]"
NoCap,No Hook,"[52.0, 0.668, 0.754, 7.0, -6.485, 0.0, 0.402, 0.194, 0.0, 0.131, 0.681, 170.095, 203294.0]"
NoCap,Grenade,"[52.0, 0.877, 0.617, 7.0, -5.415, 0.0, 0.307, 0.471, 0.0, 0.121, 0.599, 131.959, 203000.0]"
NoCap,Flags To The Sky feat. YoungBoy Never Broke Again,"[52.0, 0.609, 0.528, 6.0, -7.385, 0.0, 0.401, 0.182, 0.0, 0.239, 0.605, 141.966, 148732.0]"
NoCap,Go-Realer,"[51.0, 0.883, 0.539, 8.0, -6.915, 0.0, 0.171, 0.498, 0.0, 0.106, 0.75, 126.993, 174720.0]"
A Boogie Wit da Hoodie,Drowning feat. Kodak Black,"[80.0, 0.839, 0.81, 5.0, -5.274, 0.0, 0.0568, 0.501, 0.0, 0.117, 0.814, 129.014, 209269.0]"
A Boogie Wit da Hoodie,My Shit,"[77.0, 0.812, 0.621, 5.0, -8.3, 1.0, 0.0515, 0.244, 0.0, 0.099, 0.847, 77.998, 128157.0]"
A Boogie Wit da Hoodie,Still Think About You,"[76.0, 0.946, 0.646, 5.0, -6.604, 1.0, 0.21, 0.219, 0.0, 0.0643, 0.961, 127.978, 246988.0]"
A Boogie Wit da Hoodie,Swervin feat. 6ix9ine,"[75.0, 0.581, 0.662, 9.0, -5.239, 1.0, 0.303, 0.0153, 0.0, 0.111, 0.434, 93.023, 189487.0]"
A Boogie Wit da Hoodie,Drowning - Sped Up Version,"[75.0, 0.759, 0.903, 8.0, -5.287, 0.0, 0.0785, 0.343, 0.0, 0.121, 0.878, 154.825, 174517.0]"
A Boogie Wit da Hoodie,Man in the Mirror,"[74.0, 0.849, 0.631, 3.0, -4.241, 0.0, 0.0637, 0.171, 0.0, 0.149, 0.55, 135.997, 215304.0]"
A Boogie Wit da Hoodie,Look Back at It,"[73.0, 0.791, 0.587, 3.0, -5.075, 0.0, 0.0413, 0.407, 0.0, 0.148, 0.536, 96.057, 179449.0]"
A Boogie Wit da Hoodie,Jungle,"[73.0, 0.538, 0.52, 7.0, -11.063, 0.0, 0.737, 0.308, 0.0, 0.214, 0.551, 180.274, 174192.0]"
A Boogie Wit da Hoodie,Slide Remix feat. Pop Smoke A Boogie Wit da Hoodie  Chris Brown feat. Pop Smoke,"[73.0, 0.816, 0.513, 1.0, -8.363, 1.0, 0.244, 0.0145, 0.000102, 0.14, 0.17, 96.981, 296011.0]"
A Boogie Wit da Hoodie,Me and My Guitar,"[73.0, 0.644, 0.587, 7.0, -6.736, 0.0, 0.353, 0.473, 0.0, 0.0759, 0.68, 173.972, 161765.0]"
SOB X RBE,Paramedic!,"[66.0, 0.856, 0.652, 1.0, -5.324, 1.0, 0.143, 0.177, 0.0, 0.193, 0.471, 97.017, 219307.0]"
SOB X RBE,Anti,"[59.0, 0.702, 0.785, 7.0, -6.842, 0.0, 0.743, 0.321, 0.0, 0.0682, 0.647, 132.857, 169017.0]"
SOB X RBE,Calvin Cambridge,"[58.0, 0.776, 0.678, 2.0, -4.505, 1.0, 0.376, 0.00476, 0.0, 0.363, 0.81, 181.872, 148376.0]"
SOB X RBE,Lane Changing,"[53.0, 0.925, 0.869, 7.0, -5.64, 1.0, 0.338, 0.0281, 0.0, 0.214, 0.731, 109.96, 192070.0]"
SOB X RBE,Always,"[52.0, 0.817, 0.664, 1.0, -8.158, 1.0, 0.0576, 0.0455, 0.0, 0.0663, 0.204, 98.153, 208222.0]"
SOB X RBE,Legend,"[46.0, 0.887, 0.726, 6.0, -4.108, 1.0, 0.254, 0.161, 0.0, 0.115, 0.238, 100.137, 163652.0]"
SOB X RBE,Anti Social,"[44.0, 0.924, 0.512, 1.0, -6.965, 1.0, 0.268, 0.00194, 0.0, 0.159, 0.199, 107.981, 161097.0]"
SOB X RBE,Different,"[42.0, 0.678, 0.726, 1.0, -6.773, 1.0, 0.474, 0.00696, 0.0, 0.266, 0.762, 176.179, 187153.0]"
SOB X RBE,Rich,"[40.0, 0.935, 0.749, 8.0, -6.892, 1.0, 0.273, 0.046, 0.0, 0.108, 0.847, 99.965, 144000.0]"
SOB X RBE,Let Em Have It feat. DaBoii Yhung T.O. Slimmy B  Shoreline Mafia,"[40.0, 0.822, 0.797, 1.0, -5.556, 1.0, 0.257, 0.00107, 0.0, 0.316, 0.459, 97.086, 168552.0]"
Dbangz,Thick Niggas and Anime Tiddies,"[63.0, 0.904, 0.454, 1.0, -9.234, 1.0, 0.452, 0.199, 0.0, 0.104, 0.736, 135.942, 90331.0]"
Dbangz,The Source,"[50.0, 0.813, 0.791, 9.0, -4.67, 1.0, 0.273, 0.00335, 0.0, 0.0562, 0.443, 90.115, 151587.0]"
Dbangz,3 in Tha Morn',"[47.0, 0.73, 0.526, 8.0, -9.387, 1.0, 0.248, 0.619, 0.000246, 0.109, 0.668, 92.294, 125250.0]"
Dbangz,Medusa,"[45.0, 0.795, 0.671, 8.0, -6.938, 0.0, 0.158, 0.0784, 0.0, 0.134, 0.24, 139.899, 192001.0]"
Dbangz,Last Claim,"[43.0, 0.639, 0.921, 1.0, -2.61, 1.0, 0.443, 0.451, 0.0, 0.124, 0.454, 130.237, 193907.0]"
Dbangz,Prove,"[42.0, 0.785, 0.553, 1.0, -8.674, 1.0, 0.446, 0.00556, 0.0, 0.0809, 0.115, 146.997, 143673.0]"
Dbangz,Numb,"[39.0, 0.786, 0.654, 2.0, -7.398, 0.0, 0.43, 0.29, 0.0, 0.0874, 0.557, 149.747, 180373.0]"
Dbangz,Kimono,"[39.0, 0.76, 0.471, 4.0, -9.195, 0.0, 0.345, 0.28, 3.17e-06, 0.343, 0.486, 82.007, 214259.0]"
Dbangz,Aids Results,"[37.0, 0.82, 0.5, 9.0, -8.82, 1.0, 0.651, 0.0412, 0.0, 0.0776, 0.49, 144.759, 92775.0]"
Dbangz,100 Million,"[35.0, 0.759, 0.627, 1.0, -6.85, 1.0, 0.309, 0.0261, 0.0, 0.18, 0.643, 160.017, 193200.0]"
Yung Tory,Told You,"[58.0, 0.79, 0.42, 7.0, -11.492, 0.0, 0.109, 0.205, 0.0, 0.271, 0.426, 94.978, 153338.0]"
Yung Tory,Netflix  Chill feat. Fenix Flexin,"[53.0, 0.789, 0.535, 1.0, -7.254, 1.0, 0.0923, 0.317, 0.0, 0.117, 0.773, 89.039, 173933.0]"
Yung Tory,Friends,"[48.0, 0.794, 0.364, 5.0, -12.232, 1.0, 0.283, 0.262, 0.0, 0.304, 0.505, 96.052, 170625.0]"
Yung Tory,Work,"[48.0, 0.672, 0.724, 10.0, -9.49, 0.0, 0.483, 0.212, 0.0, 0.0752, 0.742, 177.251, 141017.0]"
Yung Tory,MIZU,"[45.0, 0.798, 0.445, 2.0, -8.654, 1.0, 0.583, 0.129, 1.79e-05, 0.667, 0.591, 159.833, 170061.0]"
Yung Tory,Henny Dance,"[42.0, 0.722, 0.404, 8.0, -7.825, 1.0, 0.108, 0.38, 1.93e-06, 0.0964, 0.292, 89.976, 141373.0]"
Yung Tory,Double D's,"[41.0, 0.964, 0.332, 10.0, -11.53, 0.0, 0.144, 0.183, 0.0, 0.0857, 0.517, 120.007, 126000.0]"
Yung Tory,Real One,"[40.0, 0.682, 0.461, 6.0, -9.412, 1.0, 0.136, 0.0828, 0.0, 0.143, 0.44, 91.999, 213913.0]"
Yung Tory,Rastar,"[39.0, 0.658, 0.628, 11.0, -8.256, 0.0, 0.234, 0.174, 1.4e-06, 0.113, 0.69, 125.156, 113032.0]"
Yung Tory,Trying,"[36.0, 0.747, 0.451, 7.0, -10.032, 0.0, 0.206, 0.12, 0.0, 0.328, 0.59, 135.037, 156472.0]"
BlocBoy JB,Look Alive feat. Drake,"[74.0, 0.922, 0.581, 10.0, -7.495, 1.0, 0.27, 0.00104, 5.86e-05, 0.105, 0.595, 140.022, 181263.0]"
BlocBoy JB,Peach Jam,"[61.0, 0.857, 0.668, 7.0, -6.816, 1.0, 0.052, 0.0175, 0.000595, 0.101, 0.624, 89.986, 161713.0]"
BlocBoy JB,Camelot feat. Yo Gotti BlocBoy JB  Moneybagg Yo - Remix,"[55.0, 0.79, 0.88, 7.0, -1.983, 1.0, 0.376, 0.324, 0.0, 0.0829, 0.857, 175.013, 198694.0]"
BlocBoy JB,Rover 2.0 feat. 21 Savage,"[47.0, 0.897, 0.867, 9.0, -3.293, 0.0, 0.288, 0.225, 0.0, 0.117, 0.796, 140.094, 275218.0]"
BlocBoy JB,Home Alone,"[50.0, 0.734, 0.565, 8.0, -3.611, 1.0, 0.0767, 0.00121, 0.0, 0.177, 0.235, 143.967, 173333.0]"
BlocBoy JB,Yoppa with BlocBoy JB,"[50.0, 0.814, 0.497, 9.0, -7.405, 0.0, 0.0784, 0.122, 0.0, 0.11, 0.344, 140.888, 163404.0]"
BlocBoy JB,Mercedes,"[49.0, 0.876, 0.553, 1.0, -6.249, 1.0, 0.344, 0.0645, 0.0, 0.0901, 0.892, 145.904, 121645.0]"
BlocBoy JB,OK BlocBoy JB Lil Migo,"[38.0, 0.67, 0.638, 7.0, -6.644, 1.0, 0.313, 0.00065, 0.0, 0.245, 0.447, 159.932, 144000.0]"
BlocBoy JB,Smoke with EST Gee,"[47.0, 0.835, 0.756, 11.0, -5.869, 1.0, 0.337, 0.027, 0.000104, 0.118, 0.569, 128.035, 128085.0]"
BlocBoy JB,Homies feat. Trippie Redd and BlocBoy JB,"[47.0, 0.78, 0.693, 6.0, -5.485, 1.0, 0.11, 0.00251, 0.0, 0.111, 0.433, 122.948, 187347.0]"
Quin Nfn,Laid Back,"[64.0, 0.747, 0.804, 11.0, -9.534, 0.0, 0.269, 0.25, 0.0, 0.581, 0.566, 139.977, 209143.0]"
Quin Nfn,Poles,"[56.0, 0.902, 0.472, 1.0, -6.802, 1.0, 0.469, 0.0153, 0.0, 0.0539, 0.65, 140.046, 191975.0]"
Quin Nfn,Talkin' My Shit,"[53.0, 0.951, 0.322, 1.0, -13.615, 1.0, 0.588, 0.00136, 0.0, 0.211, 0.366, 126.01, 162820.0]"
Quin Nfn,Sewed Up,"[52.0, 0.827, 0.606, 1.0, -10.888, 1.0, 0.305, 0.108, 0.0, 0.0589, 0.708, 126.886, 215351.0]"
Quin Nfn,ROKU,"[49.0, 0.804, 0.562, 4.0, -8.225, 1.0, 0.165, 0.0486, 0.0, 0.139, 0.779, 139.987, 131143.0]"
Quin Nfn,Straight Thru,"[47.0, 0.946, 0.331, 8.0, -14.408, 0.0, 0.545, 0.000974, 0.0, 0.0896, 0.417, 124.988, 137280.0]"
Quin Nfn,Walk The Line,"[47.0, 0.542, 0.714, 10.0, -8.365, 0.0, 0.368, 0.354, 0.0, 0.12, 0.474, 89.454, 202449.0]"
Quin Nfn,Never On Time,"[45.0, 0.804, 0.624, 1.0, -8.922, 1.0, 0.308, 0.0338, 0.0, 0.274, 0.604, 131.004, 133799.0]"
Quin Nfn,Back And Better,"[43.0, 0.905, 0.412, 1.0, -10.691, 1.0, 0.477, 0.075, 0.0, 0.12, 0.689, 132.025, 235227.0]"
Quin Nfn,Scrimmage feat. Lil 2z  LilCJ Kasino,"[43.0, 0.643, 0.546, 10.0, -12.127, 0.0, 0.414, 0.106, 0.0, 0.066, 0.817, 158.945, 265846.0]"
DDG,Moonwalking in Calabasas feat. Blueface - Remix,"[71.0, 0.925, 0.322, 11.0, -9.8, 0.0, 0.112, 0.103, 0.0, 0.137, 0.712, 129.957, 170233.0]"
DDG,Elon Musk feat. Gunna,"[71.0, 0.826, 0.583, 2.0, -5.186, 0.0, 0.0626, 0.441, 0.0, 0.155, 0.539, 140.039, 205759.0]"
DDG,Meat This,"[64.0, 0.918, 0.444, 1.0, -8.53, 1.0, 0.345, 0.0577, 0.0, 0.227, 0.342, 105.037, 146286.0]"
DDG,Hood Melody feat. Youngboy Never Broke Again,"[63.0, 0.89, 0.509, 5.0, -10.331, 1.0, 0.318, 0.35, 0.0, 0.111, 0.652, 122.011, 208544.0]"
DDG,Astronaut In The Ocean Remix - feat. G-Eazy  DDG,"[60.0, 0.788, 0.642, 11.0, -7.35, 1.0, 0.149, 0.0981, 0.0, 0.158, 0.512, 150.031, 195750.0]"
DDG,Moonwalking in Calabasas,"[60.0, 0.915, 0.37, 11.0, -8.696, 0.0, 0.076, 0.0383, 0.0, 0.171, 0.737, 130.035, 163870.0]"
DDG,Storyteller,"[60.0, 0.727, 0.703, 11.0, -5.326, 0.0, 0.213, 0.285, 0.0, 0.194, 0.396, 165.937, 166628.0]"
DDG,Rule 1 feat. Lil Yachty,"[56.0, 0.938, 0.355, 1.0, -7.075, 1.0, 0.413, 0.0258, 0.0, 0.118, 0.511, 134.096, 154718.0]"
DDG,Impatient feat. Coi Leray,"[56.0, 0.928, 0.322, 0.0, -10.334, 0.0, 0.0838, 0.221, 4.37e-06, 0.115, 0.468, 109.999, 245621.0]"
DDG,ARGUMENTS,"[53.0, 0.719, 0.446, 10.0, -12.86, 0.0, 0.165, 0.675, 0.0, 0.122, 0.352, 94.024, 221641.0]"
SleazyWorld Go,Sleazy Flow with Lil Baby - Remix,"[79.0, 0.869, 0.298, 2.0, -12.076, 1.0, 0.386, 0.2, 0.0, 0.0753, 0.178, 77.47, 161355.0]"
SleazyWorld Go,Step 1 with Offset,"[72.0, 0.672, 0.58, 2.0, -5.66, 1.0, 0.234, 0.0934, 0.0, 0.103, 0.116, 111.55, 177731.0]"
SleazyWorld Go,Sleazy Flow,"[72.0, 0.825, 0.234, 9.0, -14.202, 1.0, 0.495, 0.235, 9.54e-06, 0.0696, 0.18, 77.487, 111484.0]"
SleazyWorld Go,What They Gone Do To Me,"[56.0, 0.759, 0.167, 1.0, -13.039, 1.0, 0.404, 0.258, 0.0, 0.104, 0.0966, 160.13, 110573.0]"
SleazyWorld Go,Baghdad Flow,"[52.0, 0.872, 0.255, 11.0, -13.926, 1.0, 0.391, 0.0493, 0.0, 0.0939, 0.0757, 80.057, 120000.0]"
SleazyWorld Go,Let Me Talk My Shit,"[50.0, 0.884, 0.569, 1.0, -9.605, 1.0, 0.347, 0.0264, 0.0, 0.104, 0.424, 84.995, 135576.0]"
SleazyWorld Go,Pressure,"[49.0, 0.707, 0.54, 1.0, -8.917, 1.0, 0.442, 0.578, 0.0, 0.358, 0.524, 159.979, 111073.0]"
SleazyWorld Go,Fuck The Opps,"[47.0, 0.736, 0.447, 1.0, -10.461, 1.0, 0.377, 0.0174, 0.0, 0.0915, 0.385, 82.051, 130011.0]"
SleazyWorld Go,Let Me Talk My Shit Part 3,"[47.0, 0.832, 0.648, 1.0, -6.655, 1.0, 0.243, 0.0124, 0.0, 0.122, 0.396, 160.028, 126571.0]"
SleazyWorld Go,Glock Crazy,"[46.0, 0.869, 0.458, 11.0, -9.205, 0.0, 0.349, 0.0864, 0.0, 0.0593, 0.662, 80.546, 116349.0]"
Ronny J,Goteo - Remix,"[60.0, 0.675, 0.814, 1.0, -2.793, 1.0, 0.0417, 0.182, 0.0, 0.451, 0.544, 147.964, 278229.0]"
Ronny J,ANOTHER ONE,"[55.0, 0.855, 0.638, 2.0, -9.113, 1.0, 0.275, 0.00499, 0.0, 0.284, 0.672, 131.073, 192418.0]"
Ronny J,Babylon feat. Denzel Curry - Skrillex  Ronny J Remix,"[50.0, 0.869, 0.869, 11.0, -3.079, 0.0, 0.208, 0.00917, 4.98e-06, 0.169, 0.661, 130.005, 156923.0]"
Ronny J,Banded Up feat. XXXTENTACION,"[50.0, 0.698, 0.731, 7.0, -3.46, 1.0, 0.15, 0.0521, 0.0, 0.122, 0.312, 157.035, 239814.0]"
Ronny J,Costa Rica feat. Ski Mask the Slump God,"[50.0, 0.71, 0.648, 8.0, -7.31, 1.0, 0.231, 0.0904, 0.0, 0.266, 0.41, 160.061, 120019.0]"
Ronny J,Playin wit me,"[43.0, 0.821, 0.361, 10.0, -10.665, 0.0, 0.574, 0.00481, 2.88e-05, 0.121, 0.18, 161.992, 156976.0]"
Ronny J,Doesn't Matter,"[40.0, 0.793, 0.542, 6.0, -8.969, 1.0, 0.147, 0.358, 0.000275, 0.093, 0.646, 153.961, 150280.0]"
Ronny J,Lights Out feat. Ty Dolla ign  Rich The Kid,"[38.0, 0.768, 0.769, 8.0, -6.575, 1.0, 0.0683, 0.0267, 0.00011, 0.283, 0.536, 82.52, 167296.0]"
Ronny J,Million Dollar Mullet,"[37.0, 0.881, 0.795, 11.0, -7.854, 1.0, 0.399, 0.0224, 0.0, 0.129, 0.575, 156.06, 223173.0]"
Ronny J,Racks to the Ceiling,"[30.0, 0.822, 0.687, 1.0, -8.088, 1.0, 0.122, 0.0212, 0.0, 0.142, 0.19, 126.003, 168571.0]"
Global Dan,Dark Out,"[52.0, 0.552, 0.733, 6.0, -6.626, 1.0, 0.202, 0.0461, 0.0, 0.0703, 0.333, 159.818, 180080.0]"
Global Dan,Poison,"[45.0, 0.573, 0.793, 8.0, -6.138, 0.0, 0.0653, 0.0107, 0.0, 0.189, 0.513, 154.976, 154173.0]"
Global Dan,For A Reason,"[44.0, 0.602, 0.628, 0.0, -5.513, 1.0, 0.12, 0.0142, 1.19e-05, 0.279, 0.581, 159.881, 149041.0]"
Global Dan,Stars Don't Shine feat. Global Dan,"[44.0, 0.576, 0.829, 0.0, -3.206, 1.0, 0.1, 0.0774, 1.02e-05, 0.26, 0.545, 170.026, 221647.0]"
Global Dan,Moving On,"[43.0, 0.464, 0.545, 1.0, -7.684, 1.0, 0.24, 0.354, 3.28e-05, 0.179, 0.401, 100.349, 207700.0]"
Global Dan,Off-White feat. Global Mongo,"[41.0, 0.656, 0.518, 1.0, -7.722, 1.0, 0.0998, 0.307, 0.0, 0.231, 0.503, 155.079, 165183.0]"
Global Dan,W.A.N.T.S,"[39.0, 0.699, 0.582, 6.0, -6.393, 1.0, 0.142, 0.0368, 1.44e-06, 0.114, 0.429, 159.985, 152707.0]"
Global Dan,Had Me At Goodbye,"[38.0, 0.606, 0.631, 9.0, -8.086, 1.0, 0.0387, 0.16, 0.000729, 0.129, 0.128, 149.878, 129200.0]"
Global Dan,Off White - Remix,"[36.0, 0.725, 0.507, 1.0, -7.828, 1.0, 0.269, 0.349, 0.0, 0.212, 0.355, 155.046, 175536.0]"
Global Dan,Runaway,"[35.0, 0.62, 0.583, 6.0, -6.049, 1.0, 0.0427, 0.0449, 0.008, 0.135, 0.212, 160.02, 197640.0]"
Fukkit,Flash Bang,"[62.0, 0.812, 0.71, 10.0, -6.321, 0.0, 0.327, 0.0138, 0.0, 0.132, 0.805, 84.963, 145625.0]"
Fukkit,30,"[54.0, 0.67, 0.732, 8.0, -7.55, 1.0, 0.264, 0.115, 0.0, 0.446, 0.337, 120.07, 160500.0]"
Fukkit,just shut the f*** up for once please... holy s***,"[52.0, 0.72, 0.934, 10.0, -2.819, 0.0, 0.0712, 0.0433, 0.0, 0.115, 0.628, 84.004, 91429.0]"
Fukkit,Mincemeat,"[50.0, 0.891, 0.597, 1.0, -6.347, 1.0, 0.691, 0.00979, 1.22e-05, 0.105, 0.464, 155.977, 101635.0]"
Fukkit,Toe Tags  Broken Skulls,"[49.0, 0.871, 0.407, 1.0, -9.334, 1.0, 0.573, 0.187, 0.0, 0.362, 0.334, 100.021, 126000.0]"
Fukkit,Deadpool,"[48.0, 0.906, 0.7, 0.0, -7.496, 1.0, 0.463, 0.0782, 0.0, 0.131, 0.0609, 139.926, 127679.0]"
Fukkit,Kiwi,"[46.0, 0.828, 0.572, 1.0, -8.728, 1.0, 0.285, 0.00548, 0.0, 0.197, 0.439, 190.069, 91026.0]"
Fukkit,Fly On the Wall,"[45.0, 0.877, 0.774, 1.0, -8.747, 1.0, 0.218, 0.00261, 0.0113, 0.136, 0.455, 91.509, 116557.0]"
Fukkit,Nerves,"[45.0, 0.863, 0.424, 0.0, -8.252, 1.0, 0.275, 0.216, 2.13e-06, 0.376, 0.53, 124.04, 86255.0]"
Fukkit,1punch,"[45.0, 0.359, 0.94, 4.0, -4.636, 1.0, 0.157, 0.00208, 0.00698, 0.231, 0.0693, 130.043, 210340.0]"
Smooky MarGielaa,Bronx Baby,"[43.0, 0.669, 0.759, 4.0, -6.901, 1.0, 0.315, 0.223, 0.0, 0.316, 0.88, 145.088, 198507.0]"
Smooky MarGielaa,Flight To Memphis feat. Chris Brown Juicy J  AAP Rocky,"[43.0, 0.796, 0.718, 1.0, -7.215, 0.0, 0.277, 0.0237, 0.0, 0.105, 0.867, 156.07, 215690.0]"
Smooky MarGielaa,"Stay ""100""","[42.0, 0.838, 0.482, 5.0, -9.25, 0.0, 0.0917, 0.0565, 0.0, 0.193, 0.67, 130.037, 192052.0]"
Smooky MarGielaa,WokRock,"[42.0, 0.871, 0.567, 1.0, -6.266, 1.0, 0.471, 0.0382, 0.0, 0.102, 0.332, 128.095, 154867.0]"
Smooky MarGielaa,Vlone Flex,"[41.0, 0.746, 0.622, 9.0, -5.976, 1.0, 0.0533, 0.0416, 0.0, 0.0933, 0.361, 108.015, 133407.0]"
Smooky MarGielaa,Too Blessed,"[39.0, 0.859, 0.328, 4.0, -16.023, 0.0, 0.511, 0.392, 0.0, 0.0756, 0.42, 140.007, 104124.0]"
Smooky MarGielaa,Not Right,"[37.0, 0.874, 0.547, 4.0, -9.041, 0.0, 0.337, 0.319, 0.0, 0.335, 0.616, 81.483, 123742.0]"
Smooky MarGielaa,Can't Fall N Luv,"[35.0, 0.892, 0.401, 1.0, -10.962, 1.0, 0.116, 0.395, 1.51e-06, 0.0954, 0.288, 130.089, 184615.0]"
Smooky MarGielaa,Rocktar,"[31.0, 0.731, 0.523, 6.0, -9.975, 0.0, 0.114, 0.245, 0.0, 0.0893, 0.471, 138.016, 147826.0]"
Smooky MarGielaa,Perfect Aim,"[29.0, 0.781, 0.594, 7.0, -8.291, 1.0, 0.0642, 0.318, 0.0, 0.112, 0.419, 139.984, 112320.0]"
Robb Bank,It's Lifted,"[53.0, 0.832, 0.352, 10.0, -13.497, 0.0, 0.24, 0.116, 9.85e-06, 0.103, 0.464, 122.03, 142023.0]"
Robb Bank,HOLLABACK,"[48.0, 0.841, 0.869, 10.0, -3.588, 0.0, 0.235, 0.113, 0.0, 0.413, 0.649, 110.042, 176998.0]"
