artist,related_to,id,popularity,followers,collaborations,genres_num,song_name,song_popularity,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
ScHoolboy Q,Kanye West,5IcR3N7QB1j6KBL8eImZ8m,72.0,4260804.0,0.0,7.0,Floating (feat. 21 Savage),62.0,5IcR3N7QB1j6KBL8eImZ8m,0.906,0.545,11.0,-4.977,0.0,0.344,0.181,0.0,0.091,0.543,139.932,186827.0
ScHoolboy Q,Kanye West,5IcR3N7QB1j6KBL8eImZ8m,72.0,4260804.0,0.0,7.0,Pac-Man (feat. ScHoolboy Q),61.0,5IcR3N7QB1j6KBL8eImZ8m,0.762,0.809,7.0,-5.454,0.0,0.0961,0.273,3.99e-05,0.333,0.731,96.042,192880.0
ScHoolboy Q,Kanye West,5IcR3N7QB1j6KBL8eImZ8m,72.0,4260804.0,0.0,7.0,Man Of The Year,71.0,5IcR3N7QB1j6KBL8eImZ8m,0.749,0.865,3.0,-5.228,1.0,0.0413,0.00536,0.0,0.198,0.371,111.914,216013.0
ScHoolboy Q,Kanye West,5IcR3N7QB1j6KBL8eImZ8m,72.0,4260804.0,0.0,7.0,Numb Numb Juice,64.0,5IcR3N7QB1j6KBL8eImZ8m,0.885,0.492,1.0,-6.015,1.0,0.367,0.00172,7.79e-05,0.081,0.203,156.958,107147.0
Frank Ocean,Kanye West,2h93pZq0e7k5yf4dywlkpM,81.0,9756701.0,16.0,4.0,White Ferrari,77.0,2h93pZq0e7k5yf4dywlkpM,0.444,0.0924,0.0,-15.605,1.0,0.0366,0.784,0.0,0.304,0.219,108.917,248808.0
Frank Ocean,Kanye West,2h93pZq0e7k5yf4dywlkpM,81.0,9756701.0,16.0,4.0,Ivy,79.0,2h93pZq0e7k5yf4dywlkpM,0.567,0.388,9.0,-9.579,0.0,0.0384,0.782,0.000309,0.248,0.452,116.362,249191.0
Frank Ocean,Kanye West,2h93pZq0e7k5yf4dywlkpM,81.0,9756701.0,16.0,4.0,Lost,85.0,2h93pZq0e7k5yf4dywlkpM,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,234093.0
Frank Ocean,Kanye West,2h93pZq0e7k5yf4dywlkpM,81.0,9756701.0,16.0,4.0,Pink + White,80.0,2h93pZq0e7k5yf4dywlkpM,0.544,0.552,9.0,-7.45,1.0,0.0991,0.67,4.57e-05,0.415,0.554,159.738,184516.0
Frank Ocean,Kanye West,2h93pZq0e7k5yf4dywlkpM,81.0,9756701.0,16.0,4.0,In My Room,77.0,2h93pZq0e7k5yf4dywlkpM,0.861,0.647,7.0,-7.425,1.0,0.0675,0.594,0.661,0.114,0.67,158.037,133680.0
Frank Ocean,Kanye West,2h93pZq0e7k5yf4dywlkpM,81.0,9756701.0,16.0,4.0,Novacane,76.0,2h93pZq0e7k5yf4dywlkpM,0.762,0.508,3.0,-9.112,1.0,0.0919,0.0584,0.00126,0.16,0.37,93.51,302347.0
Frank Ocean,Kanye West,2h93pZq0e7k5yf4dywlkpM,81.0,9756701.0,16.0,4.0,Self Control,75.0,2h93pZq0e7k5yf4dywlkpM,0.572,0.209,8.0,-10.413,1.0,0.0313,0.765,0.0,0.356,0.446,80.069,249668.0
Frank Ocean,Kanye West,2h93pZq0e7k5yf4dywlkpM,81.0,9756701.0,16.0,4.0,Chanel,79.0,2h93pZq0e7k5yf4dywlkpM,0.776,0.503,0.0,-5.732,0.0,0.237,0.874,0.0,0.112,0.473,110.134,210285.0
Frank Ocean,Kanye West,2h93pZq0e7k5yf4dywlkpM,81.0,9756701.0,16.0,4.0,Thinkin Bout You,77.0,2h93pZq0e7k5yf4dywlkpM,0.721,0.339,0.0,-11.195,1.0,0.0532,0.409,0.00153,0.0973,0.2,129.83,200747.0
Frank Ocean,Kanye West,2h93pZq0e7k5yf4dywlkpM,81.0,9756701.0,16.0,4.0,Nights,79.0,2h93pZq0e7k5yf4dywlkpM,0.466,0.548,5.0,-9.362,0.0,0.118,0.42,1.01e-06,0.113,0.423,89.815,307151.0
Joey Bada,Kanye West,2P5sC9cVZDToPxyomzF1UH,74.0,2675932.0,0.0,4.0,Make Me Feel,66.0,2P5sC9cVZDToPxyomzF1UH,0.645,0.874,0.0,-5.565,0.0,0.254,0.0339,0.0,0.14,0.605,91.922,177507.0
Joey Bada,Kanye West,2P5sC9cVZDToPxyomzF1UH,74.0,2675932.0,0.0,4.0,Brand New 911,67.0,2P5sC9cVZDToPxyomzF1UH,0.483,0.878,6.0,-3.352,1.0,0.158,0.00491,0.0,0.231,0.716,139.605,178787.0
Joey Bada,Kanye West,2P5sC9cVZDToPxyomzF1UH,74.0,2675932.0,0.0,4.0,Zipcodes,64.0,2P5sC9cVZDToPxyomzF1UH,0.411,0.699,4.0,-6.644,0.0,0.378,0.161,0.0,0.235,0.457,75.176,267173.0
Joey Bada,Kanye West,2P5sC9cVZDToPxyomzF1UH,74.0,2675932.0,0.0,4.0,TEMPTATION,70.0,2P5sC9cVZDToPxyomzF1UH,0.775,0.707,10.0,-5.339,0.0,0.152,0.397,0.0,0.874,0.78,104.979,244198.0
Joey Bada,Kanye West,2P5sC9cVZDToPxyomzF1UH,74.0,2675932.0,0.0,4.0,DEVASTATED,70.0,2P5sC9cVZDToPxyomzF1UH,0.812,0.628,10.0,-6.164,0.0,0.0682,0.0634,0.0,0.254,0.485,123.004,207059.0
Joey Bada,Kanye West,2P5sC9cVZDToPxyomzF1UH,74.0,2675932.0,0.0,4.0,Survival Tactics,69.0,2P5sC9cVZDToPxyomzF1UH,0.53,0.843,1.0,-2.271,1.0,0.39,0.428,0.0,0.164,0.919,199.946,202785.0
Joey Bada,Kanye West,2P5sC9cVZDToPxyomzF1UH,74.0,2675932.0,0.0,4.0,Cruise Control,67.0,2P5sC9cVZDToPxyomzF1UH,0.522,0.614,6.0,-6.893,0.0,0.366,0.339,0.0,0.166,0.12,95.282,206627.0
Joey Bada,Kanye West,2P5sC9cVZDToPxyomzF1UH,74.0,2675932.0,0.0,4.0,The Highs & The Lows,70.0,2P5sC9cVZDToPxyomzF1UH,0.539,0.714,5.0,-4.543,1.0,0.455,0.288,0.0,0.174,0.458,81.709,255609.0
Joey Bada,Kanye West,2P5sC9cVZDToPxyomzF1UH,74.0,2675932.0,0.0,4.0,Righteous Minds,66.0,2P5sC9cVZDToPxyomzF1UH,0.809,0.638,8.0,-5.646,0.0,0.28,0.262,0.0,0.453,0.608,94.893,224043.0
Joey Bada,Kanye West,2P5sC9cVZDToPxyomzF1UH,74.0,2675932.0,0.0,4.0,Love Is Only a Feeling,77.0,2P5sC9cVZDToPxyomzF1UH,0.629,0.676,1.0,-7.088,0.0,0.191,0.53,0.000325,0.701,0.497,90.377,152041.0
Childish Gambino,Kanye West,73sIBHcqh3Z3NyqHKZ7FOL,77.0,9644245.0,0.0,3.0,IV. Sweatpants,70.0,73sIBHcqh3Z3NyqHKZ7FOL,0.71,0.47,1.0,-9.33,0.0,0.142,0.154,0.0,0.643,0.581,80.027,180675.0
Childish Gambino,Kanye West,73sIBHcqh3Z3NyqHKZ7FOL,77.0,9644245.0,0.0,3.0,This Is America,71.0,73sIBHcqh3Z3NyqHKZ7FOL,0.854,0.463,5.0,-6.159,1.0,0.137,0.117,0.0,0.354,0.549,120.024,225773.0
Childish Gambino,Kanye West,73sIBHcqh3Z3NyqHKZ7FOL,77.0,9644245.0,0.0,3.0,Les,77.0,73sIBHcqh3Z3NyqHKZ7FOL,0.524,0.674,1.0,-7.038,0.0,0.0895,0.00654,9.3e-05,0.221,0.128,102.901,317293.0
Childish Gambino,Kanye West,73sIBHcqh3Z3NyqHKZ7FOL,77.0,9644245.0,0.0,3.0,Redbone,83.0,73sIBHcqh3Z3NyqHKZ7FOL,0.743,0.344,1.0,-11.174,1.0,0.118,0.169,0.00879,0.103,0.577,160.15,326933.0
Childish Gambino,Kanye West,73sIBHcqh3Z3NyqHKZ7FOL,77.0,9644245.0,0.0,3.0,3005,79.0,73sIBHcqh3Z3NyqHKZ7FOL,0.472,0.448,6.0,-7.272,0.0,0.326,0.113,0.0,0.0914,0.636,166.077,234215.0
Childish Gambino,Kanye West,73sIBHcqh3Z3NyqHKZ7FOL,77.0,9644245.0,0.0,3.0,Me and Your Mama,85.0,73sIBHcqh3Z3NyqHKZ7FOL,0.554,0.433,5.0,-12.628,1.0,0.0341,0.0116,0.0449,0.0667,0.237,117.996,379227.0
Childish Gambino,Kanye West,73sIBHcqh3Z3NyqHKZ7FOL,77.0,9644245.0,0.0,3.0,Heartbeat,72.0,73sIBHcqh3Z3NyqHKZ7FOL,0.8,0.545,1.0,-7.002,0.0,0.126,0.00373,0.000507,0.0445,0.292,119.965,269840.0
Childish Gambino,Kanye West,73sIBHcqh3Z3NyqHKZ7FOL,77.0,9644245.0,0.0,3.0,Sober,71.0,73sIBHcqh3Z3NyqHKZ7FOL,0.707,0.562,0.0,-7.621,1.0,0.0305,0.124,1.58e-05,0.561,0.418,98.094,252026.0
Childish Gambino,Kanye West,73sIBHcqh3Z3NyqHKZ7FOL,77.0,9644245.0,0.0,3.0,Bonfire,71.0,73sIBHcqh3Z3NyqHKZ7FOL,0.506,0.745,8.0,-6.044,1.0,0.331,0.0594,0.0,0.341,0.311,161.808,192947.0
Childish Gambino,Kanye West,73sIBHcqh3Z3NyqHKZ7FOL,77.0,9644245.0,0.0,3.0,Feels Like Summer,73.0,73sIBHcqh3Z3NyqHKZ7FOL,0.55,0.596,7.0,-8.214,1.0,0.134,0.162,0.00481,0.0805,0.253,165.736,297404.0
Earl Sweatshirt,Kanye West,3A5tHz1SfngyOZM2gItYKu,66.0,1827619.0,0.0,5.0,Sunday (feat. Frank Ocean),61.0,3A5tHz1SfngyOZM2gItYKu,0.716,0.568,2.0,-8.904,1.0,0.212,0.278,1.98e-06,0.385,0.905,136.894,205800.0
Earl Sweatshirt,Kanye West,3A5tHz1SfngyOZM2gItYKu,66.0,1827619.0,0.0,5.0,"Whoa (feat. Tyler, The Creator)",54.0,3A5tHz1SfngyOZM2gItYKu,0.541,0.748,2.0,-6.321,1.0,0.31,0.00141,3.1e-06,0.322,0.351,79.616,196427.0
Earl Sweatshirt,Kanye West,3A5tHz1SfngyOZM2gItYKu,66.0,1827619.0,0.0,5.0,Shattered Dreams,59.0,3A5tHz1SfngyOZM2gItYKu,0.377,0.506,11.0,-4.773,0.0,0.157,0.00889,1.15e-06,0.482,0.787,145.254,141000.0
Earl Sweatshirt,Kanye West,3A5tHz1SfngyOZM2gItYKu,66.0,1827619.0,0.0,5.0,New Faces v2 (feat. Earl Sweatshirt and Da$h),57.0,3A5tHz1SfngyOZM2gItYKu,0.479,0.598,1.0,-5.807,0.0,0.323,0.0536,0.0,0.456,0.244,110.456,327561.0
Earl Sweatshirt,Kanye West,3A5tHz1SfngyOZM2gItYKu,66.0,1827619.0,0.0,5.0,Polo Jeans (feat. Earl Sweatshirt),58.0,3A5tHz1SfngyOZM2gItYKu,0.732,0.635,1.0,-7.891,1.0,0.41,0.493,7.02e-06,0.388,0.581,147.025,211683.0
Earl Sweatshirt,Kanye West,3A5tHz1SfngyOZM2gItYKu,66.0,1827619.0,0.0,5.0,Hive (feat. Vince Staples & Casey Veggies),57.0,3A5tHz1SfngyOZM2gItYKu,0.619,0.742,1.0,-6.995,1.0,0.496,0.204,0.0,0.166,0.782,144.602,277240.0
Earl Sweatshirt,Kanye West,3A5tHz1SfngyOZM2gItYKu,66.0,1827619.0,0.0,5.0,Riot!,64.0,3A5tHz1SfngyOZM2gItYKu,0.489,0.624,4.0,-1.916,0.0,0.0344,0.834,0.347,0.325,0.574,167.108,66133.0
Earl Sweatshirt,Kanye West,3A5tHz1SfngyOZM2gItYKu,66.0,1827619.0,0.0,5.0,Chum,62.0,3A5tHz1SfngyOZM2gItYKu,0.51,0.503,10.0,-8.756,0.0,0.242,0.0216,0.002,0.108,0.193,153.582,243773.0
Earl Sweatshirt,Kanye West,3A5tHz1SfngyOZM2gItYKu,66.0,1827619.0,0.0,5.0,Molasses (feat. RZA),57.0,3A5tHz1SfngyOZM2gItYKu,0.503,0.755,1.0,-4.811,1.0,0.265,0.0307,0.0,0.266,0.807,79.422,136440.0
Earl Sweatshirt,Kanye West,3A5tHz1SfngyOZM2gItYKu,66.0,1827619.0,0.0,5.0,2010,56.0,3A5tHz1SfngyOZM2gItYKu,0.831,0.764,7.0,-6.327,0.0,0.386,0.314,1.72e-06,0.227,0.543,105.487,148027.0
Chance the Rapper,Kanye West,1anyVhU62p31KFi8MEzkbf,75.0,5707351.0,0.0,5.0,Hot Shower,63.0,1anyVhU62p31KFi8MEzkbf,0.899,0.509,9.0,-8.04,1.0,0.387,0.00157,0.0,0.0573,0.599,150.001,225924.0
Chance the Rapper,Kanye West,1anyVhU62p31KFi8MEzkbf,75.0,5707351.0,0.0,5.0,Cocoa Butter Kisses,70.0,1anyVhU62p31KFi8MEzkbf,0.679,0.645,6.0,-7.777,0.0,0.222,0.0518,0.0,0.145,0.203,125.795,307188.0
Chance the Rapper,Kanye West,1anyVhU62p31KFi8MEzkbf,75.0,5707351.0,0.0,5.0,No Problem (feat. Lil Wayne & 2 Chainz),69.0,1anyVhU62p31KFi8MEzkbf,0.652,0.795,11.0,-5.192,0.0,0.174,0.156,0.0,0.123,0.788,135.018,304607.0
Chance the Rapper,Kanye West,1anyVhU62p31KFi8MEzkbf,75.0,5707351.0,0.0,5.0,Favorite Song,64.0,1anyVhU62p31KFi8MEzkbf,0.725,0.601,1.0,-9.03,1.0,0.377,0.0321,0.0,0.0504,0.811,155.918,185062.0
Chance the Rapper,Kanye West,1anyVhU62p31KFi8MEzkbf,75.0,5707351.0,0.0,5.0,Juke Jam (feat. Justin Bieber & Towkio),63.0,1anyVhU62p31KFi8MEzkbf,0.505,0.397,5.0,-9.349,1.0,0.324,0.716,0.0,0.0853,0.558,95.063,219683.0
Chance the Rapper,Kanye West,1anyVhU62p31KFi8MEzkbf,75.0,5707351.0,0.0,5.0,Wraith,67.0,1anyVhU62p31KFi8MEzkbf,0.957,0.528,7.0,-6.025,0.0,0.128,0.162,1.3e-06,0.615,0.687,130.001,147692.0
Chance the Rapper,Kanye West,1anyVhU62p31KFi8MEzkbf,75.0,5707351.0,0.0,5.0,Cross Me (feat. Chance the Rapper & PnB Rock),61.0,1anyVhU62p31KFi8MEzkbf,0.746,0.787,4.0,-6.373,1.0,0.12,0.212,0.0,0.0669,0.607,95.005,206187.0
Chance the Rapper,Kanye West,1anyVhU62p31KFi8MEzkbf,75.0,5707351.0,0.0,5.0,All Night (feat. Knox Fortune),65.0,1anyVhU62p31KFi8MEzkbf,0.704,0.777,2.0,-5.729,1.0,0.195,0.0358,0.0,0.151,0.392,111.921,141542.0
Chance the Rapper,Kanye West,1anyVhU62p31KFi8MEzkbf,75.0,5707351.0,0.0,5.0,Holy (feat. Chance The Rapper),71.0,1anyVhU62p31KFi8MEzkbf,0.67,0.693,6.0,-8.34,1.0,0.35,0.2,0.0,0.0909,0.388,87.017,212093.0
Chance the Rapper,Kanye West,1anyVhU62p31KFi8MEzkbf,75.0,5707351.0,0.0,5.0,The Highs & The Lows,70.0,1anyVhU62p31KFi8MEzkbf,0.539,0.714,5.0,-4.543,1.0,0.455,0.288,0.0,0.174,0.458,81.709,255609.0
Lupe Fiasco,Kanye West,01QTIT5P1pFP3QnnFSdsJf,66.0,1767696.0,4.0,8.0,Battle Scars (with Guy Sebastian),69.0,01QTIT5P1pFP3QnnFSdsJf,0.517,0.811,5.0,-4.526,0.0,0.286,0.186,0.0,0.105,0.494,168.269,250320.0
Lupe Fiasco,Kanye West,01QTIT5P1pFP3QnnFSdsJf,66.0,1767696.0,4.0,8.0,NAOMI,58.0,01QTIT5P1pFP3QnnFSdsJf,0.687,0.838,1.0,-7.118,1.0,0.224,0.114,0.0283,0.149,0.613,92.968,177950.0
Lupe Fiasco,Kanye West,01QTIT5P1pFP3QnnFSdsJf,66.0,1767696.0,4.0,8.0,AUTOBOTO,56.0,01QTIT5P1pFP3QnnFSdsJf,0.759,0.727,4.0,-6.03,1.0,0.166,0.38,3.2e-06,0.0801,0.284,124.045,270040.0
Lupe Fiasco,Kanye West,01QTIT5P1pFP3QnnFSdsJf,66.0,1767696.0,4.0,8.0,The Show Goes On,71.0,01QTIT5P1pFP3QnnFSdsJf,0.591,0.889,7.0,-3.839,1.0,0.115,0.0189,0.0,0.155,0.65,143.067,239613.0
Lupe Fiasco,Kanye West,01QTIT5P1pFP3QnnFSdsJf,66.0,1767696.0,4.0,8.0,Daydreamin' (feat. Jill Scott),59.0,01QTIT5P1pFP3QnnFSdsJf,0.533,0.739,5.0,-3.573,0.0,0.0602,0.029,0.0,0.266,0.617,81.37,234307.0
Lupe Fiasco,Kanye West,01QTIT5P1pFP3QnnFSdsJf,66.0,1767696.0,4.0,8.0,GHOTI,55.0,01QTIT5P1pFP3QnnFSdsJf,0.622,0.837,5.0,-7.123,0.0,0.341,0.339,0.00255,0.0869,0.479,83.131,111021.0
Lupe Fiasco,Kanye West,01QTIT5P1pFP3QnnFSdsJf,66.0,1767696.0,4.0,8.0,"Kick, Push",62.0,01QTIT5P1pFP3QnnFSdsJf,0.652,0.809,5.0,-5.276,1.0,0.17,0.164,0.0,0.175,0.512,94.786,254466.0
Lupe Fiasco,Kanye West,01QTIT5P1pFP3QnnFSdsJf,66.0,1767696.0,4.0,8.0,Superstar (feat. Matthew Santos),65.0,01QTIT5P1pFP3QnnFSdsJf,0.572,0.822,11.0,-6.015,0.0,0.361,0.207,0.0,0.359,0.472,94.812,289000.0
Lupe Fiasco,Kanye West,01QTIT5P1pFP3QnnFSdsJf,66.0,1767696.0,4.0,8.0,MS. MURAL,54.0,01QTIT5P1pFP3QnnFSdsJf,0.546,0.822,4.0,-6.4,0.0,0.456,0.171,0.00539,0.11,0.104,153.987,332923.0
Lupe Fiasco,Kanye West,01QTIT5P1pFP3QnnFSdsJf,66.0,1767696.0,4.0,8.0,PRECIOUS THINGS,54.0,01QTIT5P1pFP3QnnFSdsJf,0.623,0.55,4.0,-7.251,0.0,0.317,0.662,0.0,0.114,0.206,128.233,260520.0
JAY-Z,Kanye West,3nFkdlSjzX9mRTtwJOzDYB,82.0,7502243.0,123.0,3.0,4:44,71.0,3nFkdlSjzX9mRTtwJOzDYB,0.261,0.852,9.0,-4.965,1.0,0.158,0.139,4.26e-05,0.477,0.431,177.997,284493.0
JAY-Z,Kanye West,3nFkdlSjzX9mRTtwJOzDYB,82.0,7502243.0,123.0,3.0,Empire State Of Mind,83.0,3nFkdlSjzX9mRTtwJOzDYB,0.491,0.956,11.0,-1.538,1.0,0.392,0.0295,0.0,0.46,0.811,173.585,276920.0
JAY-Z,Kanye West,3nFkdlSjzX9mRTtwJOzDYB,82.0,7502243.0,123.0,3.0,No Church In The Wild,71.0,3nFkdlSjzX9mRTtwJOzDYB,0.654,0.75,8.0,-7.509,0.0,0.105,0.246,0.0178,0.167,0.557,92.78,272507.0
JAY-Z,Kanye West,3nFkdlSjzX9mRTtwJOzDYB,82.0,7502243.0,123.0,3.0,Ni**as In Paris,84.0,3nFkdlSjzX9mRTtwJOzDYB,0.789,0.858,1.0,-5.542,1.0,0.311,0.127,0.0,0.349,0.775,140.022,219333.0
JAY-Z,Kanye West,3nFkdlSjzX9mRTtwJOzDYB,82.0,7502243.0,123.0,3.0,Love All (with JAY-Z),72.0,3nFkdlSjzX9mRTtwJOzDYB,0.73,0.576,2.0,-5.442,1.0,0.287,0.354,3.59e-05,0.15,0.155,92.131,228461.0
JAY-Z,Kanye West,3nFkdlSjzX9mRTtwJOzDYB,82.0,7502243.0,123.0,3.0,03' Bonnie & Clyde,73.0,3nFkdlSjzX9mRTtwJOzDYB,0.759,0.678,9.0,-5.148,0.0,0.314,0.23,0.0,0.15,0.327,89.64,205560.0
JAY-Z,Kanye West,3nFkdlSjzX9mRTtwJOzDYB,82.0,7502243.0,123.0,3.0,Numb / Encore,77.0,3nFkdlSjzX9mRTtwJOzDYB,0.687,0.793,2.0,-4.254,1.0,0.166,0.0603,0.0,0.582,0.751,107.045,205733.0
JAY-Z,Kanye West,3nFkdlSjzX9mRTtwJOzDYB,82.0,7502243.0,123.0,3.0,Otis,70.0,3nFkdlSjzX9mRTtwJOzDYB,0.754,0.631,7.0,-4.751,0.0,0.307,0.552,0.0,0.5,0.432,94.577,178213.0
JAY-Z,Kanye West,3nFkdlSjzX9mRTtwJOzDYB,82.0,7502243.0,123.0,3.0,Run This Town,76.0,3nFkdlSjzX9mRTtwJOzDYB,0.632,0.924,1.0,-1.802,1.0,0.29,0.281,0.0,0.263,0.441,86.844,267520.0
JAY-Z,Kanye West,3nFkdlSjzX9mRTtwJOzDYB,82.0,7502243.0,123.0,3.0,Big Pimpin',70.0,3nFkdlSjzX9mRTtwJOzDYB,0.88,0.814,11.0,-6.307,0.0,0.14,0.168,0.00672,0.0584,0.942,138.083,283067.0
KIDS SEE GHOSTS,Kanye West,2hPgGN4uhvXAxiXQBIXOmE,60.0,902173.0,14.0,2.0,Kids See Ghosts,60.0,2hPgGN4uhvXAxiXQBIXOmE,0.841,0.682,2.0,-7.007,1.0,0.0458,0.113,9.65e-05,0.131,0.338,94.985,245098.0
KIDS SEE GHOSTS,Kanye West,2hPgGN4uhvXAxiXQBIXOmE,60.0,902173.0,14.0,2.0,Feel The Love,63.0,2hPgGN4uhvXAxiXQBIXOmE,0.58,0.469,0.0,-5.946,0.0,0.104,0.126,7.32e-05,0.099,0.369,110.573,165053.0
KIDS SEE GHOSTS,Kanye West,2hPgGN4uhvXAxiXQBIXOmE,60.0,902173.0,14.0,2.0,Reborn,71.0,2hPgGN4uhvXAxiXQBIXOmE,0.585,0.597,0.0,-7.499,1.0,0.037,0.339,0.0404,0.195,0.227,100.051,324674.0
KIDS SEE GHOSTS,Kanye West,2hPgGN4uhvXAxiXQBIXOmE,60.0,902173.0,14.0,2.0,Cudi Montage,62.0,2hPgGN4uhvXAxiXQBIXOmE,0.729,0.504,8.0,-6.784,0.0,0.0321,0.401,1.44e-06,0.121,0.305,110.011,197001.0
KIDS SEE GHOSTS,Kanye West,2hPgGN4uhvXAxiXQBIXOmE,60.0,902173.0,14.0,2.0,4th Dimension,68.0,2hPgGN4uhvXAxiXQBIXOmE,0.765,0.542,1.0,-6.755,1.0,0.39,0.278,1.87e-05,0.609,0.734,171.945,153351.0
KIDS SEE GHOSTS,Kanye West,2hPgGN4uhvXAxiXQBIXOmE,60.0,902173.0,14.0,2.0,Freeee (Ghost Town Pt. 2),59.0,2hPgGN4uhvXAxiXQBIXOmE,0.334,0.81,9.0,-4.855,0.0,0.0632,0.00457,0.0,0.158,0.306,151.643,206605.0
KIDS SEE GHOSTS,Kanye West,2hPgGN4uhvXAxiXQBIXOmE,60.0,902173.0,14.0,2.0,Fire,61.0,2hPgGN4uhvXAxiXQBIXOmE,0.709,0.751,6.0,-3.801,1.0,0.16,0.472,4.71e-06,0.182,0.37,104.999,140527.0
Vince Staples,Kanye West,68kEuyFKyqrdQQLLsmiatm,68.0,1628794.0,0.0,5.0,ROSE STREET,59.0,68kEuyFKyqrdQQLLsmiatm,0.755,0.594,1.0,-4.778,1.0,0.285,0.00264,0.0,0.242,0.518,89.22,153687.0
Vince Staples,Kanye West,68kEuyFKyqrdQQLLsmiatm,68.0,1628794.0,0.0,5.0,WHEN SPARKS FLY,63.0,68kEuyFKyqrdQQLLsmiatm,0.699,0.782,2.0,-5.538,1.0,0.124,0.00664,0.000517,0.182,0.227,161.721,227873.0
Vince Staples,Kanye West,68kEuyFKyqrdQQLLsmiatm,68.0,1628794.0,0.0,5.0,"Yo Love - From ""Queen & Slim: The Soundtrack""",65.0,68kEuyFKyqrdQQLLsmiatm,0.703,0.573,0.0,-9.032,1.0,0.0724,0.565,3.13e-06,0.0987,0.491,147.038,143830.0
Vince Staples,Kanye West,68kEuyFKyqrdQQLLsmiatm,68.0,1628794.0,0.0,5.0,Norf Norf,65.0,68kEuyFKyqrdQQLLsmiatm,0.925,0.549,7.0,-6.572,1.0,0.0656,0.396,0.000154,0.11,0.0904,100.014,183160.0
Vince Staples,Kanye West,68kEuyFKyqrdQQLLsmiatm,68.0,1628794.0,0.0,5.0,ARE YOU WITH THAT?,64.0,68kEuyFKyqrdQQLLsmiatm,0.859,0.423,1.0,-10.698,0.0,0.283,0.543,0.0,0.104,0.563,125.89,138410.0
Vince Staples,Kanye West,68kEuyFKyqrdQQLLsmiatm,68.0,1628794.0,0.0,5.0,LEMONADE,63.0,68kEuyFKyqrdQQLLsmiatm,0.79,0.576,10.0,-6.991,0.0,0.0923,0.272,0.0,0.0925,0.574,103.011,179674.0
Vince Staples,Kanye West,68kEuyFKyqrdQQLLsmiatm,68.0,1628794.0,0.0,5.0,AYE! (FREE THE HOMIES),59.0,68kEuyFKyqrdQQLLsmiatm,0.745,0.69,3.0,-7.063,1.0,0.0628,0.215,0.0,0.0779,0.287,95.022,185880.0
Vince Staples,Kanye West,68kEuyFKyqrdQQLLsmiatm,68.0,1628794.0,0.0,5.0,MAGIC,62.0,68kEuyFKyqrdQQLLsmiatm,0.743,0.601,4.0,-6.684,0.0,0.181,0.272,9.65e-05,0.496,0.284,89.97,226006.0
Vince Staples,Kanye West,68kEuyFKyqrdQQLLsmiatm,68.0,1628794.0,0.0,5.0,Home,60.0,68kEuyFKyqrdQQLLsmiatm,0.604,0.736,10.0,-5.596,0.0,0.0555,0.00608,0.109,0.11,0.345,118.012,211360.0
Vince Staples,Kanye West,68kEuyFKyqrdQQLLsmiatm,68.0,1628794.0,0.0,5.0,&burn (with Vince Staples),63.0,68kEuyFKyqrdQQLLsmiatm,0.776,0.379,9.0,-9.351,0.0,0.331,0.213,0.00175,0.0969,0.346,82.531,179016.0
BROCKHAMPTON,Kanye West,1Bl6wpkWCQ4KVgnASpvzzA,68.0,2010776.0,0.0,3.0,BLEACH,68.0,1Bl6wpkWCQ4KVgnASpvzzA,0.595,0.657,1.0,-6.498,0.0,0.183,0.462,0.000597,0.437,0.718,156.093,273151.0
BROCKHAMPTON,Kanye West,1Bl6wpkWCQ4KVgnASpvzzA,68.0,2010776.0,0.0,3.0,1999 WILDFIRE,60.0,1Bl6wpkWCQ4KVgnASpvzzA,0.811,0.57,5.0,-8.093,1.0,0.129,0.253,0.0,0.148,0.814,128.066,251250.0
BROCKHAMPTON,Kanye West,1Bl6wpkWCQ4KVgnASpvzzA,68.0,2010776.0,0.0,3.0,SWEET,64.0,1Bl6wpkWCQ4KVgnASpvzzA,0.718,0.628,10.0,-6.007,0.0,0.223,0.543,0.0,0.116,0.722,92.107,274274.0
BROCKHAMPTON,Kanye West,1Bl6wpkWCQ4KVgnASpvzzA,68.0,2010776.0,0.0,3.0,BANKROLL (feat. A$AP Rocky & A$AP Ferg),59.0,1Bl6wpkWCQ4KVgnASpvzzA,0.784,0.539,7.0,-8.938,0.0,0.274,0.0818,0.0,0.106,0.576,149.059,202560.0
BROCKHAMPTON,Kanye West,1Bl6wpkWCQ4KVgnASpvzzA,68.0,2010776.0,0.0,3.0,BOOGIE,64.0,1Bl6wpkWCQ4KVgnASpvzzA,0.604,0.933,1.0,-3.034,1.0,0.214,0.0137,0.0,0.37,0.28,110.029,193155.0
BROCKHAMPTON,Kanye West,1Bl6wpkWCQ4KVgnASpvzzA,68.0,2010776.0,0.0,3.0,FACE,65.0,1Bl6wpkWCQ4KVgnASpvzzA,0.945,0.702,11.0,-5.016,0.0,0.12,0.591,0.000538,0.0788,0.678,119.887,259000.0
